RF02329	TtnuHACA22	Tetrahymena snoRNA TtnuHACA22	Gene; snRNA; snoRNA; HACA-box;	103
RF02330	TtnuHACA23	Tetrahymena snoRNA TtnuHACA23	Gene; snRNA; snoRNA; HACA-box;	135
RF02331	TtnuHACA24	Tetrahymena snoRNA TtnuHACA24	Gene; snRNA; snoRNA; HACA-box;	127
RF02332	TtnuHACA25	Tetrahymena snoRNA TtnuHACA25	Gene; snRNA; snoRNA; HACA-box;	111
RF02333	TtnuHACA27	Tetrahymena snoRNA TtnuHACA27	Gene; snRNA; snoRNA; HACA-box;	86
RF02334	TtnuHACA28	Tetrahymena snoRNA TtnuHACA28	Gene; snRNA; snoRNA; HACA-box;	134
RF02335	GlsR2_miR4	Giardia snoRNA GlsR2/miRNA miR4	Gene; miRNA;	106
RF02336	GlsR1_miR6	Giardia snoRNA GlsR1/miRNA miR6	Gene; miRNA;	85
RF02337	GlsR8_miR10	Giardia snoRNA GlsR8/miRNA miR10	Gene; miRNA;	70
RF02338	GlsR16_miR3	Giardia snoRNA GlsR16//miRNA miR3	Gene; miRNA;	77
RF02339	GlsR17_miR2	Giardia snoRNA GlsR17/miRNA miR2	Gene; miRNA;	145
RF02340	DENV_SLA	Dengue virus SLA	Cis-reg;	71
RF02341	ncrMT1302	Mycobacterium sRNA ncrMT1302	Gene; sRNA;	109
RF02342	ar7	Alphaproteobacterial sRNA ar7	Gene; sRNA;	146
RF02343	ar9	Alphaproteobacterial sRNA ar9	Gene; sRNA;	149
RF02344	ar14	Alphaproteobacterial ar14	Gene; sRNA;	123
RF02345	ar15	Alphaproteobacterial ar15	Gene; sRNA;	113
RF02346	ar35	Alphaproteobacterial sRNA ar35	Gene; sRNA;	144
RF02347	ar45	Alphaproteobacterial sRNA ar45	Gene; sRNA;	148
RF02348	tracrRNA	Trans-activating crRNA	Gene;	91
RF02349	psRNA2	Proteobacterial sRNA psRNA2	Gene; sRNA;	201
RF02350	psRNA6	Nitrosomonas sRNA psRNA6	Gene; sRNA;	324
RF02351	psRNA14	Proteobacteria sRNA psRNA14	Gene; sRNA;	84
RF02353	BjrC68	Bradyrhizobiaceae sRNA BjrC68	Gene; sRNA;	82
RF02354	BjrC80	Bradyrhizobiaceae sRNA BjrC80	Gene; sRNA;	162
RF02355	BjrC174	Bradyrhizobiaceae sRNA BjrC174	Gene; sRNA;	201
RF02356	BjrC1505	Alphaproteobacterial sRNA BjrC1505	Gene; sRNA;	140
RF02357	RNaseP-T	RNaseP truncated form	Gene; ribozyme;	208
RF02358	hsp17	Hsp17 thermometer	Cis-reg; thermoregulator;	49
RF02359	MS2	Bacteriophage MS2 operator hairpin	Cis-reg;	36
RF02360	Yfr8	Cyanobacterial functional RNA 8/9	Gene; sRNA;	226
RF02362	Yfr10	Cyanobacterial functional RNA 10	Gene; sRNA;	78
RF02363	Yfr11	Cyanobacterial functional RNA 11	Gene; sRNA;	144
RF02364	Yfr13	Cyanobacterial functional RNA 13	Gene; sRNA;	98
RF02365	Yfr17	Cyanobacterial functional RNA 17	Gene; sRNA;	264
RF02366	Yfr19	Cyanobacterial functional RNA 19	Gene; sRNA;	82
RF02367	Yfr20	Cyanobacterial functional RNA 20	Gene; sRNA;	89
RF02368	Yfr21	Cyanobacterial functional RNA 21	Gene; sRNA;	205
RF02369	h2cR	h2cR sRNA	Gene; sRNA;	137
RF02370	Trp_leader_2	Bacillus tryptophan operon leader	Cis-reg; leader;	147
RF02371	PyrG_leader	PyrG leader	Cis-reg; leader;	78
RF02372	PyrC_leader	PyrC leader	Cis-reg; leader;	50
RF02373	PyrD_leader	PyrD leader	Cis-reg; leader;	74
RF02374	YenS	Yersinia YenS sRNA	Gene; sRNA;	169
RF02375	Aar	Aar sRNA	Gene; sRNA;	191
RF02376	SR1	SR1 sRNA	Gene; sRNA;	210
RF02377	SurA	SurA sRNA	Gene; sRNA;	278
RF02378	SurC	SurC sRNA	Gene; sRNA;	161
RF02379	csRNA	Cia-dependent small RNA csRNA1	Gene; sRNA;	93
RF02384	FasX	FasX small RNA	Gene; sRNA;	207
RF02385	sau-13	Staphylococcus sRNA sau-13	Gene; sRNA;	104
RF02386	sau-19	Staphylococcus sRNA sau-19	Gene; sRNA;	75
RF02387	sau-27	Staphylococcus sRNA sau-27	Gene; sRNA;	92
RF02388	sau-30	Staphylococcus sRNA sau-30	Gene; sRNA;	64
RF02389	sau-31	Staphylococcus sRNA sau-31	Gene; sRNA;	66
RF02390	sau-41	Staphylococcus sRNA sau-41	Gene; sRNA;	156
RF02392	sau-53	Staphylococcus sRNA sau-53	Gene; sRNA;	192
RF02393	sau-59	Staphylococcus sRNA sau-59	Gene; sRNA;	128
RF02394	sau-63	Staphylococcus sRNA sau-63	Gene; sRNA;	98
RF02395	sau-66	Staphylococcus sRNA sau-66	Gene; sRNA;	80
RF02396	sau-5949	Staphylococcus sRNA sau-5949	Gene; sRNA;	59
RF02397	sau-5971	Staphylococcus sRNA sau-5971	Gene; sRNA;	96
RF02398	sau-6072	Staphylococcus sRNA sau-6072	Gene; sRNA;	53
RF02399	NsiR1	Nitrogen stress-induced RNA 1	Gene; sRNA;	60
RF02400	Hsp83_3_UTR	Heat shock protein 83 3' UTR	Cis-reg;	470
RF02401	ClpQY_promoter	ClpQY promoter	Cis-reg;	58
RF02402	Afu_263	A. fumigatus snoRNA Afu_263	Gene; snRNA; snoRNA; CD-box;	96
RF02403	Afu_328	A. fumigatus snoRNA Afu_328	Gene; snRNA; snoRNA; CD-box;	73
RF02404	P33	Pseudomonas sRNA P33	Gene; sRNA;	160
RF02405	P34	Pseudomonas sRNA P34	Gene; sRNA;	383
RF02406	snoR120	Small nucleolar RNA snoR120	Gene; snRNA; snoRNA; CD-box;	85
RF02407	snoR122	Small nucleolar RNA snoR122	Gene; snRNA; snoRNA; CD-box;	74
RF02408	snoR124	Small nucleolar RNA snoR124	Gene; snRNA; snoRNA; CD-box;	77
RF02409	snoR125	Small nucleolar RNA snoR125	Gene; snRNA; snoRNA; CD-box;	200
RF02410	snoR136	Small nucleolar RNA snoR136	Gene; snRNA; snoRNA; HACA-box;	152
RF02411	snoR138	Small nucleolar RNA snoR138	Gene; snRNA; snoRNA; HACA-box;	154
RF02412	snoR144	Small nucleolar RNA snoR144	Gene; snRNA; snoRNA; HACA-box;	144
RF02413	snoR145	Small nucleolar RNA snoR145	Gene; snRNA; snoRNA; HACA-box;	147
RF02414	rli60	Listeria sRNA rli60	Gene; sRNA;	191
RF02415	rliG	Listeria sRNA rliG	Gene; sRNA;	267
RF02416	TCV_H4	Turnip crinkle virus 3'UTR	Cis-reg;	51
RF02417	VR-RNA	VR-RNA	Gene; sRNA;	397
RF02418	Spd-sr07	Streptococcus sRNA Spd-sr07	Gene; sRNA;	63
RF02419	Spd-sr37	Streptococcus sRNA Spd-sr37	Gene; sRNA;	67
RF02420	Bp1_162	Burkholderia sRNA Bp1_Cand612_SIPHT	Gene; sRNA;	100
RF02421	Bp1_684	Burkholderia sRNA Bp1_Cand684_SIPHT	Gene; sRNA;	113
RF02422	Bp1_738	Burkholderia sRNA Bp1_Cand738_SIPHT	Gene; sRNA;	208
RF02423	Bp1_781	Burkholderia sRNA Bp1_Cand871_SIPHT	Gene; sRNA;	230
RF02424	Bp2_287	Burkholderia sRNA Bp2_Cand287_SIPHT	Gene; sRNA;	174
RF02425	SpF01_sRNA	Streptococcus sRNA SpF01	Gene; sRNA;	80
RF02426	SpF03_sRNA	Streptococcus sRNA SpF03	Gene; sRNA;	106
RF02427	SpF10_sRNA	Streptococcus sRNA SpF10	Gene; sRNA;	57
RF02428	SpF11_sRNA	Streptococcus sRNA SpF11	Gene; sRNA;	95
RF02429	SpF14_sRNA	Streptococcus sRNA SpF14	Gene; sRNA;	120
RF02430	SpF19_sRNA	Streptococcus sRNA SpF19	Gene; sRNA;	99
RF02431	SpF22_sRNA	Streptococcus sRNA SpF22	Gene; sRNA;	140
RF02432	SpF25_sRNA	Streptococcus sRNA SpF25	Gene; sRNA;	102
RF02433	SpF36_sRNA	Streptococcus sRNA SpF36	Gene; sRNA;	51
RF02434	SpF39_sRNA	Streptococcus sRNA SpF39	Gene; sRNA;	109
RF02435	SpF41_sRNA	Streptococcus sRNA SpF41	Gene; sRNA;	105
RF02436	SpF43_sRNA	Streptococcus sRNA SpF43	Gene; sRNA;	99
RF02437	SpF44_sRNA	Streptococcus sRNA SpF44	Gene; sRNA;	102
RF02438	SpF51_sRNA	Streptococcus sRNA SpF51	Gene; sRNA;	45
RF02439	SpF56_sRNA	Streptococcus sRNA SpF56	Gene; sRNA;	99
RF02440	SpF59_sRNA	Streptococcus sRNA SpF59 (ldcC RNA)	Gene; sRNA;	57
RF02441	SpF61_sRNA	Streptococcus sRNA SpF61	Gene; sRNA;	58
RF02442	SpF66_sRNA	Streptococcus sRNA SpF66	Gene; sRNA;	239
RF02443	SpR08_sRNA	Streptococcus sRNA SpR08	Gene; sRNA;	73
RF02444	SpR10_sRNA	Streptococcus sRNA SpR10	Gene; sRNA;	47
RF02445	SpR14_sRNA	Streptococcus sRNA SpR14	Gene; sRNA;	80
RF02446	SpR18_sRNA	Streptococcus sRNA SpR18	Gene; sRNA;	132
RF02447	SpR19_sRNA	Streptococcus sRNA SpR19	Gene; sRNA;	123
RF02448	SpR20_sRNA	Streptococcus sRNA SpR20	Gene; sRNA;	45
RF02449	ncr1015	Bacillus sRNA ncr1015	Gene; sRNA;	121
RF02450	ncr1175	Bacillus sRNA ncr1175	Gene; sRNA;	110
RF02451	ncr1241	Bacillus sRNA ncr1241	Gene; sRNA;	63
RF02452	ncr1575	Bacillus sRNA ncr1575	Gene; sRNA;	215
RF02453	ncr952	Bacillus sRNA ncr952	Gene; sRNA;	143
RF02454	ncr982	Bacillus sRNA ncr982	Gene; sRNA;	79
RF02455	Virus_CITE_1	Dianthovirus RNA2 cap-independent translation element	Cis-reg;	93
RF02456	Diantho_3_UTR	Dianthovirus RNA2 3'UTR stem loops	Cis-reg;	205
RF02457	Virus_CITE_2	Tombusvirus 3' cap-independent translation element	Cis-reg;	167
RF02458	Virus_CITE_3	Aureusvirus cap-independent translation element	Cis-reg;	122
RF02459	Virus_CITE_4	Necrovirus cap-independent translation element	Cis-reg;	85
RF02460	Virus_CITE_5	Satellite tobacco necrosis virus cap-independent translation element	Cis-reg;	94
RF02461	Virus_CITE_6	Blackcurrant reversion virus cap-independent translation element	Cis-reg;	115
RF02462	Telomerase_Asco	Ascomycota telomerase RNA	Gene;	1859
RF02463	Ms_AS-1	Mycobacterium sRNA Ms_AS-1	Gene; sRNA;	98
RF02464	Ms_AS-4	Actinobacteria sRNA Ms_AS-4	Gene; sRNA;	82
RF02465	Ms_AS-5	Mycobacterium sRNA Ms_AS-5	Gene; sRNA;	45
RF02466	Ms_AS-8	Actinobacteria sRNA Ms_AS-8	Gene; sRNA;	74
RF02467	Ms_IGR-2	Mycobacterium sRNA Ms_IGR-2	Gene; sRNA;	82
RF02468	Ms_IGR-4	Mycobacterium sRNA Ms_IGR-4	Gene; sRNA;	38
RF02469	Ms_IGR-7	Actinobacteria sRNA Ms_IGR-7	Gene; sRNA;	118
RF02470	Ms_IGR-8	Mycobacterium sRNA Ms_IGR-8	Gene; sRNA;	63
RF02471	Ms_IGR-5	Actinobacteria sRNA Ms_IGR-5	Gene; sRNA;	184
RF02472	Gl_RNase_MRP	Giardia RNase MRP	Gene; ribozyme;	119
RF02473	GlsR4	Small nucleolar RNA GlsR4	Gene; snRNA; snoRNA; CD-box;	61
RF02474	GlsR5	Small nucleolar RNA GlsR5	Gene; snRNA; snoRNA; CD-box;	89
RF02475	GlsR6	Small nucleolar RNA GlsR6	Gene; snRNA; snoRNA; CD-box;	59
RF02476	GlsR7	Small nucleolar RNA GlsR7	Gene; snRNA; snoRNA; CD-box;	59
RF02477	GlsR9	Small nucleolar RNA GlsR9	Gene; snRNA; snoRNA; CD-box;	79
RF02478	GlsR10	Small nucleolar RNA GlsR10	Gene; snRNA; snoRNA; CD-box;	68
RF02479	GlsR13	Small nucleolar RNA GlsR13	Gene; snRNA; snoRNA; CD-box;	100
RF02480	GlsR14	Small nucleolar RNA GlsR14	Gene; snRNA; snoRNA; CD-box;	68
RF02481	GlsR18	Small nucleolar RNA GlsR18	Gene; snRNA; snoRNA; HACA-box;	147
RF02482	GlsR19	Small nucleolar RNA GlsR19	Gene; snRNA; snoRNA; HACA-box;	150
RF02483	GlsR20	Small nucleolar RNA GlsR20	Gene; snRNA; snoRNA; HACA-box;	107
RF02484	GlsR21	Small nucleolar RNA GlsR21	Gene; snRNA; snoRNA; HACA-box;	112
RF02485	GlsR22	Small nucleolar RNA GlsR22	Gene; snRNA; snoRNA; HACA-box;	150
RF02486	GlsR23	Small nucleolar RNA GlsR23	Gene; snRNA; snoRNA; HACA-box;	149
RF02487	GlsR24	Small nucleolar RNA GlsR24	Gene; snRNA; snoRNA; HACA-box;	147
RF02488	GlsR25	Small nucleolar RNA GlsR25	Gene; snRNA; snoRNA; HACA-box;	146
RF02489	GlsR26	Small nucleolar RNA GlsR26	Gene; snRNA; snoRNA; HACA-box;	114
RF02490	GlsR27	Small nucleolar RNA GlsR27	Gene; snRNA; snoRNA; HACA-box;	113
RF02491	Gl_U1	Giardia U1 spliceosomal RNA	Gene; snRNA; splicing;	121
RF02492	Gl_U2	Giardia U2 spliceosomal RNA	Gene; snRNA; splicing;	136
RF02493	Gl_U4	Giardia U4 spliceosomal RNA	Gene; snRNA; splicing;	95
RF02494	Gl_U6	Giardia U6 spliceosomal RNA	Gene; snRNA; splicing;	102
RF02495	ohsC_RNA	Oppression of Hydrophobic ORF by sRNA	Gene; antitoxin;	77
RF02496	Atu_At1	Rhizobiales sRNA Atu_At1	Gene; sRNA;	108
RF02497	Atu_C10	Rhizobiales sRNA Atu_C10	Gene; sRNA;	89
RF02498	Atu_C3	Rhizobiales sRNA Atu_C3	Gene; sRNA;	156
RF02499	Atu_C4	Rhizobiales sRNA Atu_C4	Gene; sRNA;	70
RF02500	Atu_C6	EcpR1	Gene; sRNA;	113
RF02501	Atu_C7	Rhizobiales sRNA Atu_C7	Gene; sRNA;	157
RF02502	Atu_C8	Rhizobiales sRNA Atu_C8	Gene; sRNA;	122
RF02503	Atu_C9	Rhizobiales sRNA Atu_C9	Gene; sRNA;	192
RF02504	Atu_L1	Rhizobiales sRNA Atu_L1	Gene; sRNA;	174
RF02505	Atu_L6	Rhizobiales sRNA Atu_L6	Gene; sRNA;	124
RF02506	Atu_Ti1	Rhizobiales sRNA Atu_Ti1	Gene; sRNA;	92
RF02507	Atu_Ti3	Rhizobiales sRNA Atu_Ti3	Gene; sRNA;	89
RF02508	Atu_Ti4	Rhizobiales sRNA Atu_Ti4	Gene; sRNA;	107
RF02509	PYLIS_2	Pyrrolysine insertion sequence mtbB	Cis-reg;	100
RF02510	PYLIS_3	Pyrrolysine insertion sequence mttB	Cis-reg;	100
RF02511	PYLIS_4	Pyrrolysine insertion sequence TetR	Cis-reg;	100
RF02512	PYLIS_5	Pyrrolysine insertion sequence transposase 1	Cis-reg;	100
RF02513	PYLIS_6	Pyrrolysine insertion sequence transposase 2	Cis-reg;	100
RF02514	5_ureB_sRNA	5' ureB small RNA	Gene; sRNA;	292
RF02515	AfaR	AfaR small RNA	Gene; sRNA;	234
RF02516	mir-393	mir-393 microRNA precursor family	Gene; miRNA;	129
RF02517	mir-1017	mir-1017 microRNA precursor family	Gene; miRNA;	71
RF02518	mir-2494	mir-2494 microRNA precursor family	Gene; miRNA;	117
RF02519	ToxI	ToxI antitoxin	Gene; antitoxin;	34
RF02520	mir-965	mir-965 microRNA precursor family	Gene; miRNA;	105
RF02521	Virus_CITE_7	Pea enation mosaic virus-2 cap-independent translation element	Cis-reg;	85
RF02522	Virus_CITE_8	Pea enation mosaic virus-2 cap-independent translation element	Cis-reg;	71
RF02523	ROSE_3	Repression of heat shock gene expression (ROSE) element	Cis-reg; thermoregulator;	69
RF02524	sagA	Streptococcus sRNA sagA	Gene; sRNA;	161
RF02525	SSRC30	Streptococcus sRNA SSRC30	Gene; sRNA;	151
RF02526	SSRC34_1	Streptococcus sRNA SSRC34	Gene; sRNA;	128
RF02527	SSRC38	Streptococcus sRNA SSRC38	Gene; sRNA;	166
RF02528	SSRC41	Streptococcus sRNA SSRC41	Gene; sRNA;	111
RF02529	SSRC8_1	Streptococcus sRNA SSRC8	Gene; sRNA;	150
RF02530	URE2_IRES	Ure2 internal ribosome entry site (IRES)	Cis-reg; IRES;	105
RF02531	NRF2_IRES	Nrf2 internal ribosome entry site (IRES)	Cis-reg; IRES;	128
RF02532	MNV_3UTR	Murine norovirus 3'UTR	Cis-reg;	222
RF02533	HAV_CRE	Hepatitis A virus (HAV) cis-acting replication element (CRE)	Cis-reg;	114
RF02534	Noro_CRE	Norovirus cis-acting replication element (CRE)	Cis-reg;	52
RF02535	ODC_IRES	ODC internal ribosome entry site (IRES)	Cis-reg; IRES;	142
RF02536	AEV_CRE	Avian encephalitis virus (AEV) cis-acting replication element (CRE)	Cis-reg;	135
RF02537	TarA	Vibrio ToxT activated RNA TarA	Gene; sRNA;	99
RF02538	TarB	Vibrio ToxT activated RNA TarB	Gene; sRNA;	79
RF02539	SNOR75	Plant small nucleolar RNA SNOR75	Gene; snRNA; snoRNA; CD-box;	88
RF02540	LSU_rRNA_archaea	Archaeal large subunit ribosomal RNA	Gene; rRNA;	2990
RF02541	LSU_rRNA_bacteria	Bacterial large subunit ribosomal RNA	Gene; rRNA;	2925
RF02542	SSU_rRNA_microsporidia	Microsporidia small subunit ribosomal RNA	Gene; rRNA;	1312
RF02543	LSU_rRNA_eukarya	Eukaryotic large subunit ribosomal RNA	Gene; rRNA;	3401
RF02544	mt-tmRNA	Mitochondrion-encoded tmRNA	Gene;	77
RF02545	SSU_trypano_mito	Trypanosomatid mitochondrial small subunit ribosomal RNA	Gene; rRNA;	623
RF02546	LSU_trypano_mito	Trypanosomatid mitochondrial large subunit ribosomal RNA	Gene; rRNA;	561
RF02547	mtPerm-5S	Permuted mitochondrial genome encoded 5S rRNA	Gene; rRNA;	106
RF02548	Oskar_OES	Oocyte entry signal (OES) from oskar mRNA	Cis-reg;	67
RF02549	YFV_3UTR	Pseudoknot PSK3	Cis-reg;	80
RF02550	RnaG	RnaG sRNA	Gene; sRNA;	120
RF02551	DapZ	ABC transporter regulator	Cis-reg;	78
RF02552	RcsR1	RcsR1 sRNA	Gene; sRNA;	96
RF02553	YrlA	Y RNA-like	Gene; sRNA;	114
RF02554	ppoRNA	mt-5S-like P. polycephalum	Gene; rRNA;	98
RF02555	hveRNA	mt-5S-like H. vermiformis	Gene; rRNA;	124
RF02556	snaR-A	snaR-A sRNA	Gene; sRNA;	115
RF02557	CbSR1	Coxiella burnetii sRNA 1	Gene; sRNA;	112
RF02558	CbSR2	Coxiella burnetii sRNA 2	Gene; antisense;	243
RF02559	CbSR4	Coxiella burnetii sRNA 4	Gene; antisense;	196
RF02560	CbSR9	Coxiella burnetii sRNA 9	Gene; antisense;	213
RF02561	CbSR12	Coxiella burnetii sRNA 12	Gene; sRNA;	148
RF02562	CbSR14	Coxiella burnetii sRNA 14	Gene; sRNA;	189
RF02563	CbSR3	Coxiella burnetii sRNA 3	Gene; antisense;	198
RF02564	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	Gene; sRNA;	77
RF02565	YrlB	Y RNA-like	Gene; sRNA;	78
RF02566	Ms1	Mycobacterium smegmatis small RNA 1	Gene; sRNA;	304
RF02567	Va-907	Vibrio alginolyticus sRNA 907	Gene; sRNA;	311
RF02568	UptR	Escherichia coli small RNA (uptR) gene	Gene; sRNA;	92
RF02569	IhtA	IhtA sRNA	Gene; sRNA;	107
RF02570	BM-sr0117	Brucella melitensis small RNA 0117	Gene; sRNA;	83
RF02571	Mcr7	mcr7 sRNA	Gene; sRNA;	351
RF02572	babR_5UTR	Brucella babR 5'UTR	Cis-reg;	134
RF02573	LLnc147	Lactococcus lactis non-coding RNA 147	Gene; sRNA;	102
RF02574	Ricks_sRNA10	Rickettsia sRNA 10	Gene; sRNA;	352
RF02575	DM_SisR1	Drosophila melanogaster stable intronic sequence RNA 1	Gene;	389
RF02576	tsr1	tsr1 small RNA	Gene; sRNA;	657
RF02577	tsr24	S. aureus tsr24 small RNA	Gene; sRNA;	238
RF02578	tsr25	S. aureus tsr25 small RNA	Gene; sRNA;	181
RF02579	tsr26	S. aureus tsr26 small RNA	Gene; sRNA;	122
RF02580	tsr31	S. aureus tsr31 small RNA	Gene; sRNA;	70
RF02581	tsr32	S. aureus tsr32 small RNA	Gene; sRNA;	151
RF02582	tsr33	S. aureus tsr33 small RNA	Gene; sRNA;	85
RF02583	Teg23	S. aureus Teg23 small RNA	Gene; sRNA;	433
RF02584	KRAS_3UTR	KRAS 3' UTR cis-regulatory element	Cis-reg;	49
RF02585	HCV_package	Hepatitis C virus RNA packaging signal	Cis-reg;	29
RF02586	HCV_package-SL733	Hepatitis C virus RNA packaging signal 733	Cis-reg;	26
RF02587	HCV_package-SL4629	Hepatitis C virus RNA packaging signal 4629	Cis-reg;	23
RF02588	HCV_package-SL6067	Hepatitis C virus RNA packaging signal 6067	Cis-reg;	30
RF02589	Spy779816	S. pyogenes small RNA 779816	Gene; sRNA;	88
RF02590	Spy1186876	S. pyogenes small RNA 1186876	Gene; sRNA;	243
RF02591	Spy1786666	S. pyogenes small RNA 1786666	Gene; sRNA;	87
RF02592	Spy392987	S. pyogenes antisense RNA 392987	Gene; antisense;	63
RF02593	NsiR8	Nitrogen stress-induced RNA 8	Gene; sRNA;	172
RF02594	NsiR9	Nitrogen stress-induced RNA 9	Gene; sRNA;	123
RF02595	EBv-sisRNA-1	Epstein-Barr virus stable intronic sequence RNA 1	Gene;	81
RF02596	cyano_het_sRNA	Cyanobacteria heterocyst sRNA	Gene; sRNA;	56
RF02597	shuA_thermo	shuA/chuA 5' UTR thermoregulator	Cis-reg; thermoregulator;	32
RF02598	EBv-sisRNA-2	Epstein-Barr virus stable intronic sequence RNA 2	Gene;	76
RF02599	BASRCI408	Brucella sRNA CI408	Gene; sRNA;	435
RF02600	BASRCI27	Brucella sRNA CI27	Gene; sRNA;	167
RF02601	BASRCI337	Brucella sRNA CI337	Gene; sRNA;	191
RF02602	BASRCI414	Brucella sRNA CI414	Gene; sRNA;	229
RF02603	BASRCII26	Brucella sRNA CII26	Gene; sRNA;	190
RF02604	BASRCI153	Brucella sRNA CI153	Gene; sRNA;	214
RF02605	scr5239	Streptomyces sRNA scr5239	Gene; sRNA;	158
RF02606	AbsR28	Acinetobacter sRNA 28	Gene; sRNA;	180
RF02607	AbsR25	Acinetobacter sRNA 25	Gene; sRNA;	164
RF02608	AbsR11	Acinetobacter sRNA 11	Gene; sRNA;	200
RF02609	BSR0602	Brucella sRNA 0602	Gene; sRNA;	169
RF02610	BSR0709	Brucella sRNA 0709	Gene; sRNA;	318
RF02611	BSR0653	Brucella sRNA 0653	Gene; sRNA;	642
RF02612	BSR1350	Brucella sRNA 1350	Gene; sRNA;	176
RF02613	BSR0739	Brucella sRNA 0739	Gene; sRNA;	160
RF02614	BSR1073	Brucella sRNA 1073	Gene; sRNA;	196
RF02615	BSR0626	Brucella sRNA 0626	Gene; sRNA;	128
RF02616	SSRC8_2	Streptococcus sRNA 8	Gene; sRNA;	281
RF02617	SSRC10	Streptococcus sRNA 10	Gene; sRNA;	113
RF02618	SSRC34_2	Streptococcus sRNA 34	Gene; sRNA;	125
RF02619	BSnc115	Brucella sRNA 115	Gene; sRNA;	91
RF02620	BSnc119	Brucella sRNA 119	Gene; sRNA;	90
RF02621	BSnc120	Brucella sRNA 120	Gene; sRNA;	88
RF02622	BSnc121	Brucella sRNA 121	Gene; sRNA;	116
RF02623	BSnc140	Brucella sRNA 140	Gene; sRNA;	94
RF02624	BSnc150	Brucella sRNA 150	Gene; sRNA;	44
RF02625	WsnRNA46	Wolbachia sRNA 46	Gene; sRNA;	151
RF02626	WsnRNA59	Wolbachia sRNA 59	Gene; sRNA;	89
RF02627	Ssr1	Shigella small RNA 1	Gene; sRNA;	654
RF02628	Hrs1	Hfq-regulated sRNA 1	Gene; sRNA;	74
RF02629	RmaA	Regulator of motility and amylovoran A	Gene; sRNA;	113
RF02630	Hrs12	Hfq-regulated sRNA 12	Gene; sRNA;	87
RF02631	Hrs13	Hfq-regulated sRNA 13	Gene; sRNA;	82
RF02632	Hrs10	Hfq-regulated sRNA 10	Gene; sRNA;	148
RF02633	Hrs21	Hfq-regulated sRNA 21	Gene; sRNA;	135
RF02634	EF3314_EF3315	Enterococcus sRNA EF3314_EF3315	Gene; sRNA;	141
RF02635	EF0820_EF0821	Enterococcus sRNA EF0820_EF0821	Gene; sRNA;	370
RF02636	EF1368_EF1369	Enterococcus sRNA EF1368_EF1369	Gene; sRNA;	626
RF02637	EF0408_EF0409	Enterococcus sRNA EF0408_EF0409	Gene; sRNA;	412
RF02638	EF0605_EF0606	Enterococcus sRNA EF0605_EF0606	Gene; sRNA;	179
RF02639	EF0869_EF0870	Enterococcus sRNA EF0869_EF0870	Gene; sRNA;	474
RF02640	MOSES4	S. pyogenes small RNA MOSES4	Gene; sRNA;	176
RF02641	Spy490483c	S. pyogenes small RNA Spy490483c	Gene; sRNA;	98
RF02642	Spy491311c	S. pyogenes small RNA Spy491311c	Gene; sRNA;	143
RF02643	Spy491738	S. pyogenes small RNA Spy491738	Gene; sRNA;	85
RF02644	Spy490380c	S. pyogenes small RNA Spy490380c	Gene; sRNA;	96
RF02645	Cis2_sRNA	Ruegeria cis2 sRNA	Gene; sRNA;	153
RF02646	Cis8_sRNA	Ruegeria cis8 sRNA	Gene; sRNA;	128
RF02647	Cis52_sRNA	Ruegeria cis52 sRNA	Gene; sRNA;	179
RF02648	Cis90_sRNA	Ruegeria cis90 sRNA	Gene; sRNA;	234
RF02649	Trans44_sRNA	Ruegeria trans44 sRNA	Gene; sRNA;	267
RF02650	CncR1	Cag non-coding RNA1	Gene; sRNA;	213
RF02651	SorY	Singlet oxygen resistance RNA Y	Gene; sRNA;	83
RF02652	StyR-3	Salmonella enterica Typhi npcRNA 3	Gene; sRNA;	144
RF02653	StyR-143	Salmonella enterica Typhi npcRNA 143	Gene; sRNA;	144
RF02654	MicL	MicL sRNA	Gene; sRNA;	308
RF02655	BSR0441	Brucella BSR0441 sRNA	Gene; sRNA;	240
RF02656	sot0042	Sense overlapping transcript RNA 0042 (sot)	Gene; sRNA;	174
RF02657	sot2652	Sense overlapping transcript RNA 2652 (sot)	Gene; sRNA;	187
RF02658	IRES_RhPV	Rhopalosiphum padi virus 5'UTR internal ribosome entry site	Cis-reg; IRES;	579
RF02659	ncRv12659	ncRv12659 sRNA	Gene; sRNA;	174
RF02660	icaR_3p_UTR	icaR 3'UTR	Cis-reg;	390
RF02661	icaR_5p_UTR	icaR 5' UTR	Cis-reg;	75
RF02662	BLi_r0872	Bacillus asRNA 0872	Gene; antisense;	144
RF02663	GmglnB1_5p_UTR	GmglnB1 5'UTR	Cis-reg;	85
RF02664	IRES_cyp24a1	Cyp24a1 internal ribosome entry site (IRES)	Cis-reg; IRES;	404
RF02665	PsiU1-6	Drosophila small cajal body-specific RNA PsiU1-6	Gene; snRNA; snoRNA; scaRNA;	159
RF02666	PsiU2-35.45	Drosophila small cajal body-specific RNA PsiU2-35.45	Gene; snRNA; snoRNA; scaRNA;	140
RF02667	PsiU2-38.40.42	Drosophila small cajal body-specific RNA PsiU2-38.40.4	Gene; snRNA; snoRNA; scaRNA;	136
RF02668	PsiU2-55	Drosophila small cajal body-specific RNA PsiU2-55	Gene; snRNA; snoRNA; scaRNA;	178
